"","id","score","H_-5","tau_-5","alpha_-5","R2_-5","f_alpha_-5","H_-4","tau_-4","alpha_-4","R2_-4","f_alpha_-4","H_-3","tau_-3","alpha_-3","R2_-3","f_alpha_-3","H_-2","tau_-2","alpha_-2","R2_-2","f_alpha_-2","H_-1","tau_-1","alpha_-1","R2_-1","f_alpha_-1","H_0","tau_0","alpha_0","R2_0","f_alpha_0","H_1","tau_1","alpha_1","R2_1","f_alpha_1","H_2","tau_2","alpha_2","R2_2","f_alpha_2","H_3","tau_3","alpha_3","R2_3","f_alpha_3","H_4","tau_4","alpha_4","R2_4","f_alpha_4","H_5","tau_5","R2_5","Hmax","Hmin","alphamax","alphamin"
"11","00e713bd",4.5,1.16951741588037,-6.84758707940184,1.27725780374136,0.971818727831638,0.461298060695049,1.14258231891512,-5.57032927566048,1.25010760048083,0.975977643682921,0.569898873737148,1.10674055839322,-4.32022167517965,1.20788668580281,0.981253278003446,0.696561617771229,1.05616749468842,-3.11233498937684,1.13050077218199,0.985777647424984,0.85133344501287,0.981834217194855,-1.98183421719486,0.981834217194855,0.987869371128566,1,0.873326297983466,-1,0.701450384302514,0.991338506414917,1,0.701450384302514,-0.298549615697486,0.260736118652442,0.993132362380921,0.559285734349928,0.481093251477478,-0.0378134970450439,0.0430212530880898,0.959117139292795,0.123856003221223,0.335069252014349,0.00520775604304591,0.0115082707581236,0.852476670382561,0.0293170562313247,0.254179006700292,0.0167160268011695,0.00867326326903228,0.715380723483379,0.0179770262749597,0.20507785801404,0.0253892900702017,0.588147418651421,1.16951741588037,0.20507785801404,1.27725780374136,0.00867326326903228
"12","00f0737e",2.5,2.12634062870459,-11.631703143523,2.51495653198873,0.870750389683013,-0.943079516420701,2.02918665288356,-9.11674661153423,2.54718899349694,0.872797028439374,-1.07200936245352,1.85651920601243,-6.56955761803729,2.53209564475156,0.879151007708002,-1.02672931621738,1.51873098664287,-4.03746197328574,2.01945692701463,0.903310527932441,-0.00145188074352909,1.0180050462711,-2.0180050462711,1.0180050462711,0.968840875626414,1,0.848397677815966,-1,0.654650848818332,0.985763998490075,1,0.654650848818332,-0.345349151181668,-0.451665635952133,0.544903372937856,-0.106316484770465,0.101492606433099,-0.797014787133801,-0.545661628133955,0.0120657833532812,-0.294308469134108,-0.114225471755919,-1.34267641526776,-0.535042483418063,0.0124373185869906,-0.262451034986433,-0.219429724671455,-1.87771889868582,-0.528292777480449,0.04085530238105,-0.235452211235978,-0.281202335233254,-2.40601167616627,0.0626441031388267,2.12634062870459,-0.281202335233254,2.54718899349694,-0.545661628133955
"13","00f8e84c",4.5,2.98590487236061,-15.929524361803,3.06960806279917,0.701081984424939,0.581484047807201,2.96497907475097,-12.8599162990039,3.10011183657373,0.703232318759053,0.45946895270896,2.91993482081005,-9.75980446243014,3.17597389015496,0.707787971074905,0.231882791965253,2.79191528613759,-6.58383057227518,3.29092454225538,0.719426981804895,0.00198148776441176,2.29290603001979,-3.29290603001979,2.29290603001979,0.774240297070299,1,1.17599766467348,-1,0.731644268153311,0.979552096452145,1,0.731644268153311,-0.268355731846689,0.261615687492496,0.993206124447329,0.529971419339185,0.496629977822903,-0.00674004435419306,0.0561814846444063,0.990089485294358,0.119103013643006,0.349813813430071,0.0494414402902132,-0.0263058940655274,0.975402848646287,-0.128359122486795,0.255783886556171,0.0231355462246858,-0.0582526473826461,0.944883561322166,-0.25614613575527,0.192976579768408,-0.0351171011579603,0.89420740262891,2.98590487236061,0.192976579768408,3.29092454225538,-0.0582526473826461
"14","00fc9a6a",3.5,2.23342693636385,-12.1671346818192,2.43346581583617,0.714135261986504,-0.000194397361605425,2.18341721649577,-9.73366886598308,2.42836916660613,0.714457834690249,0.0201921995585739,2.10176656645898,-7.30529969937695,2.42246186100062,0.719467613281685,0.0379141163750862,1.94141891918816,-4.88283783837633,2.36310276392982,0.744787834357159,0.156632310516692,1.51973507444651,-2.51973507444651,1.51973507444651,0.874145335893888,1,1.0280913490864,-1,0.693435244059256,0.982876676315231,1,0.693435244059256,-0.306564755940744,0.224697923204193,0.959116476444511,0.531262679144937,0.459066583631724,-0.0818668327365515,0.0496809185378604,0.839790107159257,0.181228669812272,0.322604695267103,-0.0321859141986911,-0.0148855538602054,0.604264950549818,-0.0124707473819251,0.238232132985276,-0.0470714680588965,-0.0389892903587369,0.375941720066928,-0.108885693376051,0.182787848316473,-0.0860607584176334,0.225905060364066,2.23342693636385,0.182787848316473,2.43346581583617,-0.0389892903587369
"15","0144e4d5",2.5,2.55247765246043,-13.7623882623022,2.83330761745648,0.723571971194887,-0.404149824980212,2.48227016121142,-10.9290806448457,2.84656962436488,0.725182194678753,-0.457197852613806,2.36083700682694,-8.08251102048082,2.86767706963781,0.731006148657181,-0.520520188432599,2.10741697542151,-5.21483395084301,2.75162991310775,0.753177739733924,-0.288425875372496,1.46320403773526,-2.46320403773526,1.46320403773526,0.871117333511295,1,0.881067913342212,-1,0.633802999641391,0.984849491898035,1,0.633802999641391,-0.366197000358609,0.256298390854539,0.960172289454126,0.622495391213148,0.445050695247965,-0.10989860950407,0.0672729812802169,0.839024023951328,0.244444572064504,0.319124790592049,-0.0426256282238536,-0.0118903789541045,0.586484162234911,0.00695449136154014,0.23637099820551,-0.0545160071779581,-0.0466083821233911,0.345382695527692,-0.131917521315606,0.17977512213973,-0.101124389301349,0.195596507245642,2.55247765246043,0.17977512213973,2.86767706963781,-0.0466083821233911
"16","014e7ae9",5,1.5830309894447,-8.91515494722351,1.71292626654874,0.961665828542067,0.350523614479838,1.55055717016869,-7.20222868067478,1.69704079148875,0.96368167044592,0.414065514719781,1.50172929639534,-5.50518788918603,1.66567713917959,0.966960225755553,0.508156471647257,1.41975537500322,-3.83951075000644,1.57762671942647,0.972277097350999,0.684257311153504,1.26188403057997,-2.26188403057997,1.26188403057997,0.978041177845253,1,0.99780452452565,-1,0.758701343814694,0.98409365100147,1,0.758701343814694,-0.241298656185306,0.250408964598424,0.992949405363692,0.491707620783729,0.504555154206559,0.00911030841311811,0.0235388398346006,0.932940443119067,0.0379673712560831,0.34421638274924,0.0326491482477187,0.00476165891252767,0.83308373592948,-0.0183641715101357,0.259352701790062,0.0374108071602464,0.00396358430876309,0.734190088693606,-0.021556469925194,0.208274878293802,0.0413743914690095,0.640530224058423,1.5830309894447,0.208274878293802,1.71292626654874,0.00396358430876309
"17","015aa732",5,1.44200058552566,-8.21000292762831,1.60469035934422,0.949412511554977,0.186551130907198,1.40132814207102,-6.60531256828409,1.58304877636325,0.953710420811718,0.273117462831101,1.34075459730695,-5.02226379192084,1.52908405312274,0.961254150879678,0.43501163255263,1.24658986939905,-3.4931797387981,1.39159507104752,0.973023234570501,0.709989596703069,1.10158466775059,-2.10158466775059,1.10158466775059,0.986227012032998,1,0.903640694949879,-1,0.564724398150107,0.987667578769911,1,0.564724398150107,-0.435275601849893,-0.256345932189836,0.621937075954466,0.178929669660057,0.154189232980136,-0.691621534039729,-0.453230611552792,0.028057269573953,-0.214839689065855,-0.0482840485308402,-1.14485214559252,-0.478762549224771,0.00213690624839987,-0.291435502081792,-0.155903673704323,-1.62361469481729,-0.475211518347973,0.0204376147764899,-0.277231378574601,-0.219765242633053,-2.09882621316526,0.039012259301882,1.44200058552566,-0.219765242633053,1.60469035934422,-0.478762549224771
"18","0178a105",3,4.09841705366497,-21.4920852683248,4.37622930722544,0.785908858296007,-0.389061267802383,4.02896399027485,-17.1158559610994,4.41433919433074,0.785514818815292,-0.541500816223568,3.90050558892288,-12.7015167667687,4.4903360683776,0.785247112037344,-0.769491438364152,3.60559034919553,-8.21118069839105,4.57415752007264,0.786392197952786,-0.937134341754238,2.63702317831841,-3.63702317831841,2.63702317831841,0.812578506105286,1,0.975506817783504,-1,0.673202017815489,0.981762019175585,1,0.673202017815489,-0.326797982184511,0.311546742819383,0.987124218445726,0.638344725003894,0.492374380317436,-0.0152512393651277,0.147162773785222,0.984432932977143,0.309576786935572,0.377303844806698,0.131911534420094,0.0683555954650419,0.972075256706382,0.0731552519750314,0.300066782471284,0.200267129885136,0.0284832776396655,0.945185520000342,-0.0863340193264741,0.24575008150496,0.228750407524802,0.899717292900761,4.09841705366497,0.24575008150496,4.57415752007264,0.0284832776396655
"19","0182aa1c",4,1.24822232152234,-7.24111160761172,1.41787111932323,0.955749050254904,0.151756010995562,1.20581012207212,-5.82324048828849,1.38777283247084,0.957968196924006,0.272149158405135,1.14515588527255,-4.43546765581765,1.31985594682644,0.960887340764053,0.475899815338323,1.0578058544956,-3.11561170899121,1.17392503977783,0.965046951930165,0.767761629435556,0.941686669213382,-1.94168666921338,0.941686669213382,0.973480735640372,1,0.837015857524759,-1,0.806783212644822,0.985477265118931,1,0.806783212644822,-0.193216787355178,0.517066603881804,0.967525811262397,0.710283391236982,0.661924908263313,0.323849816526627,0.249864758358606,0.830943206550579,0.175879700190585,0.524571524961744,0.573714574885233,0.199235811090578,0.704208199408613,0.0239928583865003,0.443237596493953,0.77295038597581,0.19090882818218,0.619943336594537,-0.00931507324708925,0.392771842831598,0.96385921415799,0.559205904035454,1.24822232152234,0.392771842831598,1.41787111932323,0.19090882818218
"20","0190ff4c",4,1.82774741756769,-10.1387370878385,2.06226272325155,0.874525833026944,-0.172576528419267,1.76911859114673,-8.07647436458693,2.05699611963765,0.881376596313167,-0.151510113963671,1.67315941498309,-6.01947824494928,2.00820070399826,0.893925705079236,-0.00512386704551204,1.50563877047551,-4.01127754095101,1.7723665845461,0.916148983917531,0.466544371858818,1.23891095640492,-2.23891095640492,1.23891095640492,0.940751063475179,1,0.923743642652207,-1,0.632383796270739,0.953444600288451,1,0.632383796270739,-0.367616203729261,0.226280028795513,0.94835092760447,0.593896232524774,0.429331912533126,-0.141336174933748,0.0625781122017278,0.873737246207701,0.266492399337204,0.307080645755993,-0.0787580627320201,0.0101743080314218,0.704167046062517,0.109280986826286,0.23285406132485,-0.0685837547005983,-0.00634284895421633,0.499199469494012,0.043212358883733,0.185014679269037,-0.0749266036548146,0.334171359199113,1.82774741756769,0.185014679269037,2.06226272325155,-0.00634284895421633
"21","01963e20",4.5,0.942089502556523,-5.71044751278261,0.98752498694379,0.965218162468285,0.772822578063662,0.930730631459706,-4.72292252583882,0.972525440762289,0.970513151263285,0.832820762789667,0.916799028358845,-3.75039708507653,0.950496790017523,0.97723162889682,0.898906715023964,0.899950147529505,-2.79990029505901,0.914271362618768,0.984649266517683,0.971357569821475,0.885628932440243,-1.88562893244024,0.885628932440243,0.990736918244377,1,0.897750168875315,-1,0.65672577877535,0.993372982664372,1,0.65672577877535,-0.34327422122465,-0.364253417977544,0.99453069129131,-0.0209791967528938,0.146236180398903,-0.707527639202193,-0.498089575775406,0.886187156361524,-0.288651512348618,-0.0685390716591997,-1.2056172149776,-0.496820080842951,0.717012573333059,-0.284843027551255,-0.175609323955138,-1.70243729582055,-0.493280739112132,0.960561219283032,-0.270685660627977,-0.239143606986536,-2.19571803493268,0.984593268513657,0.942089502556523,-0.239143606986536,0.98752498694379,-0.498089575775406
"22","019737b6",3.5,3.59912658667875,-18.9956329333937,3.77293116123216,0.848497447268468,0.130977127232921,3.55567544304039,-15.2227017721616,3.79838866671805,0.849054262500757,0.029147105289395,3.47477103514784,-11.4243131054435,3.8391891989712,0.85085635684633,-0.093254491470077,3.29256195323616,-7.58512390647233,3.88247070836054,0.857302514630299,-0.179817510248761,2.70265319811178,-3.70265319811178,2.70265319811178,0.891410934899076,1,1.27135872561169,-1,0.788986152156385,0.985855781856178,1,0.788986152156385,-0.211013847843615,0.214094539115311,0.975708880910329,0.425108386958926,0.501540345635848,0.00308069127169586,0.168082036725312,0.949721844645401,0.333083382178928,0.390387575999003,0.171162727997008,0.151266325176594,0.913375462828971,0.282636247532773,0.3306072632934,0.322429053173602,0.140134829470593,0.870856328788379,0.238110264708772,0.292512776528839,0.462563882644195,0.827568809435789,3.59912658667875,0.292512776528839,3.88247070836054,0.140134829470593
"23","01992d32",4,1.49386909552949,-8.46934547764745,1.66954279002058,0.918816935566238,0.121631527544544,1.44995067190672,-6.79980268762687,1.64882639130854,0.924191580563872,0.204497122392688,1.38365876543944,-5.15097629631832,1.59170168944281,0.934312023616301,0.375871227989904,1.27963730343776,-3.55927460687552,1.43392454837843,0.952235774344676,0.691425510118659,1.12535005849709,-2.12535005849709,1.12535005849709,0.972263672186552,1,0.963783480038421,-1,0.816900130532132,0.987523023515355,1,0.816900130532132,-0.183099869467868,0.36685151632296,0.992830612480279,0.549951385790828,0.591875823427546,0.183751646855092,0.128959291892055,0.952900372897381,0.0741669369290177,0.437570312915716,0.312710938747147,0.0941195590934492,0.883154456110208,-0.0303522614667999,0.351707624460149,0.406830497840597,0.0917638464130612,0.817409692657991,-0.0397751121883516,0.299718868850732,0.498594344253658,0.760386478476519,1.49386909552949,0.299718868850732,1.66954279002058,0.0917638464130612
"24","01c359fc",3.5,1.10322687927258,-6.51613439636289,1.15799591600411,0.893754018056066,0.726154816342347,1.0895346200897,-5.35813848035878,1.11002798409406,0.9009581826226,0.91802654398253,1.08270349875491,-4.24811049626472,1.06615706110157,0.914132548750752,1.04963931296001,1.09097671758158,-3.18195343516315,1.07127634641658,0.936359676857986,1.03940074232999,1.11067708874657,-2.11067708874657,1.11067708874657,0.966481102737827,1,1.03804959384221,-1,0.757573669781118,0.987739365588296,1,0.757573669781118,-0.242426330218882,0.280074645788831,0.989309219350781,0.522500976007713,0.518824157784975,0.0376483155699492,0.0585118657167314,0.960786496168141,0.0793754158635136,0.36538672709556,0.0961601812866806,-0.034173543521667,0.878802773316987,-0.198680811851682,0.265496659441253,0.0619866377650136,-0.0606059462599873,0.742321899863861,-0.304410422804963,0.200276138301005,0.00138069150502629,0.580188425386856,1.11067708874657,0.200276138301005,1.15799591600411,-0.0606059462599873
"25","01d0ba4b",1.5,0.896443352930958,-5.48221676465479,0.942627664497964,0.978900167170009,0.769078442164972,0.884897275039207,-4.53958910015683,0.908033989572218,0.984020548549963,0.907453141867954,0.877185036861536,-3.63155511058461,0.862513808835466,0.988134765907258,1.04401368407821,0.884520650874572,-2.76904130174914,0.82889064653328,0.990105280465936,1.11126000868258,0.940150655215863,-1.94015065521586,0.940150655215863,0.989184656196194,1,1.06442922523956,-1,0.737585665891832,0.982105615184023,1,0.737585665891832,-0.262414334108168,0.0232424068973951,0.946652275317957,0.285656741005563,0.380414036394614,-0.239171927210773,-0.0153835920418395,0.877338163717597,0.208404743127094,0.248481493582463,-0.254555519252612,0.000112300898064244,0.783689293422622,0.254892421946805,0.186389195411363,-0.254443218354548,0.00711572130190208,0.677432089967101,0.282906103562156,0.150534500589471,-0.247327497052646,0.569339946209772,1.06442922523956,0.150534500589471,0.942627664497964,-0.0153835920418395
"26","01d602a7",4.5,2.28890766955307,-12.4445383477653,2.48915579897021,0.591708578459844,-0.00124064708572647,2.23884563719878,-9.95538254879513,2.48035873635616,0.593013934057124,0.0339476033704926,2.15834127081299,-7.47502381243897,2.4709455896684,0.599555932170513,0.0621870434337595,2.00203911138528,-5.00407822277056,2.45384124952924,0.624542125241586,0.0963957237120763,1.55023697324132,-2.55023697324132,1.55023697324132,0.767122707037621,1,1.02004410650519,-1,0.86436066448624,0.992869871493334,1,0.86436066448624,-0.13563933551376,0.184162680759786,0.958668372886029,0.319802016273546,0.524261672623013,0.0485233452460261,0.0269253699171115,0.740450878630785,0.00532739458819687,0.358482905054379,0.0754487151631376,0.0206841618582496,0.521384642253575,-0.0133962295883887,0.274033219255347,0.0961328770213872,0.019987152447696,0.375273558037238,-0.0161842672306032,0.223224005893817,0.116120029469083,0.280449264120603,2.28890766955307,0.223224005893817,2.48915579897021,0.019987152447696
"27","0249a095",5,0.397054650216245,-2.98527325108123,0.467051159120421,0.847900168389929,0.650017455479118,0.379555522990201,-2.5182220919608,0.420071707065138,0.869315748631772,0.837935263700252,0.366050128298555,-2.09815038489567,0.349601900776559,0.899934770795028,1.04934468256599,0.374274242059554,-1.74854848411911,0.260395218038306,0.923636340227368,1.2277580480425,0.488153266080802,-1.4881532660808,0.488153266080802,0.896139171835702,1,1.04417210113818,-1,0.86462786242551,0.983044782577393,1,0.86462786242551,-0.13537213757449,0.36489051123179,0.978931741970349,0.50026264880628,0.61475918682865,0.2295183736573,0.179799017587229,0.912189226837934,0.130079661517158,0.469772463748176,0.409317391244529,0.149649756479196,0.836053887286623,0.0396318781930596,0.389741786930931,0.558967147723726,0.14073757964835,0.767247267280382,0.00398317086967559,0.339940945474415,0.699704727372076,0.708276561225347,1.04417210113818,0.339940945474415,0.86462786242551,0.14073757964835
"28","0262bf61",4.5,3.18286969743493,-16.9143484871746,3.44665824163365,0.775273660714633,-0.318942720993611,3.11692256138525,-13.467690245541,3.46646166390725,0.776138280816439,-0.398156410088014,3.00040952721125,-10.0012285816337,3.49976697439246,0.779246396008397,-0.49807234154364,2.75073080362064,-6.50146160724128,3.50771016800675,0.789970273232325,-0.51395872877223,1.99375143923452,-2.99375143923452,1.99375143923452,0.845650201879642,1,1.01720084862683,-1,0.763385461526857,0.982335679450032,1,0.763385461526857,-0.236614538473143,0.022650309467556,0.911957283876808,0.259264847940699,0.393017885497206,-0.213964229005587,-0.186722365812492,0.520385599690707,-0.159480502619396,0.19977113506064,-0.400686594818079,-0.17744948019868,0.172078610180666,-0.131661845777962,0.10546598124581,-0.57813607501676,-0.165605175331337,0.0498829808195998,-0.0842846263085866,0.0512517499303808,-0.743741250348096,0.0118014606360998,3.18286969743493,0.0512517499303808,3.50771016800675,-0.186722365812492
