"","id","score","H_-5","tau_-5","alpha_-5","R2_-5","f_alpha_-5","H_-4","tau_-4","alpha_-4","R2_-4","f_alpha_-4","H_-3","tau_-3","alpha_-3","R2_-3","f_alpha_-3","H_-2","tau_-2","alpha_-2","R2_-2","f_alpha_-2","H_-1","tau_-1","alpha_-1","R2_-1","f_alpha_-1","H_0","tau_0","alpha_0","R2_0","f_alpha_0","H_1","tau_1","alpha_1","R2_1","f_alpha_1","H_2","tau_2","alpha_2","R2_2","f_alpha_2","H_3","tau_3","alpha_3","R2_3","f_alpha_3","H_4","tau_4","alpha_4","R2_4","f_alpha_4","H_5","tau_5","R2_5","Hmax","Hmin","alphamax","alphamin"
"11","00e713bd",4.5,1.13426836529776,-6.67134182648878,1.22999128910175,0.978103133478874,0.521385380980013,1.11033763434676,-5.44135053738703,1.20671623090278,0.981097463792677,0.614485613775925,1.07821143549475,-4.23463430648425,1.16925377851614,0.984606463858365,0.726872970935839,1.03269026398406,-3.06538052796812,1.09903910003779,0.987273250196377,0.867302327892531,0.966341427930323,-1.96634142793032,0.966341427930323,0.988668793115971,1,0.870746813970867,-1,0.707097698949856,0.991795712548647,1,0.707097698949856,-0.292902301050144,0.244629962884876,0.993021606941873,0.53753226393502,0.475863830917366,-0.0482723381652685,0.0176611822167825,0.970406032417273,0.0835947025988335,0.323129614683838,-0.0306111559484861,-0.00948640963660141,0.897519795411908,0.00215192703868183,0.239975608603728,-0.0400975655850875,-0.0109764317243528,0.796392257279078,-0.00380816131232375,0.189785200538112,-0.0510739973094403,0.690909060882875,1.13426836529776,0.189785200538112,1.22999128910175,-0.0109764317243528
"12","00f0737e",2.5,2.00030003905505,-11.0015001952753,2.35790993254573,0.853103994391152,-0.788049467453366,1.91089756568238,-8.64359026272954,2.37742586803706,0.854259102745632,-0.86611320941871,1.75538813156416,-6.26616439469247,2.34061019364258,0.859919706669677,-0.755666186235258,1.46277710052495,-3.9255542010499,1.88949994504553,0.885103667151828,0.146554310958837,1.03605425600437,-2.03605425600437,1.03605425600437,0.95848642266205,1,0.866646482426404,-1,0.65980732140004,0.986178056665308,1,0.65980732140004,-0.34019267859996,-0.44918903519867,0.579824214309533,-0.108996356598711,0.105309143100685,-0.78938171379863,-0.539534416595854,0.0145527439680947,-0.289687119393078,-0.109638710131495,-1.32891613039448,-0.530268158642549,0.0125954545042861,-0.261888345533163,-0.214796072259258,-1.85918428903703,-0.523770707112823,0.0425671047286571,-0.235898539414257,-0.276590999229971,-2.38295499614986,0.0655119274801223,2.00030003905505,-0.276590999229971,2.37742586803706,-0.539534416595854
"13","00f8e84c",4.5,2.98653168595178,-15.9326584297589,3.06970918681239,0.699544196148507,0.584112495696958,2.96573731073663,-12.8629492429465,3.10084530325567,0.701770018782265,0.459568029923846,2.92070131323028,-9.76210393969085,3.17760885854886,0.706433053089491,0.229277364044272,2.792247540571,-6.58449508114199,3.29268665260627,0.718241659611033,-0.000878224070540945,2.29180842853573,-3.29180842853573,2.29180842853573,0.773045494082264,1,1.17706996223061,-1,0.75823142937402,0.97976709721643,1,0.75823142937402,-0.24176857062598,0.339194703059542,0.993105325916162,0.580963273685522,0.548713066216781,0.0974261324335619,0.149856665832309,0.986399661083818,0.202287199231055,0.41576093275529,0.247282798265871,0.0577831337448389,0.965746422145539,-0.0739333970313538,0.326266483002677,0.305065932010709,0.0139796776480945,0.932707825364566,-0.249147221418331,0.263809121931761,0.319045609658804,0.889072598331377,2.98653168595178,0.263809121931761,3.29268665260627,0.0139796776480945
"14","00fc9a6a",3.5,2.2339675987384,-12.169837993692,2.43532957959927,0.715158686385248,-0.00680990430438477,2.18362710352318,-9.73450841409271,2.42944989567801,0.715225481774704,0.0167088313806811,2.1016861728049,-7.3050585184147,2.42225385026658,0.720050498119821,0.0382969676149703,1.94140233407406,-4.88280466814812,2.36177754680082,0.745450210017415,0.159249574546477,1.5210271213473,-2.5210271213473,1.5210271213473,0.874738692689761,1,1.03399127393135,-1,0.700862947427685,0.982655198455609,1,0.700862947427685,-0.299137052572315,0.233745375842746,0.956329998826465,0.532882428415061,0.467304161635216,-0.0653916767295686,0.0583078647717084,0.829091725935787,0.182007406272985,0.330972062680713,-0.00708381195786023,-0.00868095882411923,0.592654250759308,-0.0189590645144975,0.246058807304505,-0.0157647707819795,-0.0354989872715293,0.371055186629446,-0.126231178304138,0.189747248389298,-0.0512637580535088,0.225877436882568,2.2339675987384,0.189747248389298,2.43532957959927,-0.0354989872715293
"15","0144e4d5",2.5,2.20354829794725,-12.0177414897363,2.49643608807971,0.679579911207134,-0.464438950662316,2.13032635041413,-9.52130540165654,2.48529198911022,0.676118667728208,-0.419862554784363,2.01200447084877,-7.03601341254631,2.43733321878347,0.67456069612533,-0.275986243804093,1.79934009688142,-4.59868019376284,2.2675955168058,0.692231764362223,0.0634891601512511,1.33108467695705,-2.33108467695705,1.33108467695705,0.839761086446947,1,0.871129437155324,-1,0.63521516981771,0.983590848556799,1,0.63521516981771,-0.36478483018229,0.27429799157577,0.958026058725326,0.63908282175806,0.45475658069674,-0.0904868386065201,0.0885084895756114,0.842154778942827,0.267503817757743,0.332673883656364,-0.00197834903090865,0.00139427677605453,0.608888657400718,0.00616117935907223,0.249853981936286,-0.000584072254854129,-0.0413236011518622,0.376642036085205,-0.164710332352595,0.191618465318657,-0.0419076734067163,0.222118572925873,2.20354829794725,0.191618465318657,2.49643608807971,-0.0413236011518622
"16","014e7ae9",5,1.55161462790488,-8.7580731395244,1.66948873766339,0.963437043714554,0.410629451207468,1.52214610046525,-7.08858440186101,1.64987836184284,0.964211784125823,0.489070954489638,1.47956868000606,-5.43870604001817,1.62359312624473,0.966261520678387,0.56792666128397,1.40755645688672,-3.81511291377344,1.55579565377556,0.971033711478832,0.70352160622231,1.25931725999787,-2.25931725999787,1.25931725999787,0.97882797315044,1,0.99915346464672,-1,0.762474806692741,0.986374285635499,1,0.762474806692741,-0.237525193307259,0.245426453052662,0.992762794596732,0.482951646359922,0.503950629872702,0.00790125974540312,0.0181889284282175,0.939293170284252,0.0284765971110319,0.34203006272454,0.0260901881736206,0.00164804446206768,0.849224922527959,-0.0211460547874176,0.256934558158922,0.0277382326356883,0.00136751339501728,0.75669625654583,-0.0222681790556192,0.205821149206141,0.0291057460307056,0.666517722827567,1.55161462790488,0.205821149206141,1.66948873766339,0.00136751339501728
"17","015aa732",5,1.44930328307615,-8.24651641538076,1.60396776793578,0.948693370757585,0.226677575701867,1.41063716186125,-6.64254864744498,1.586233527195,0.953511360389852,0.29761453866499,1.35210504008333,-5.05631512024998,1.53709589517034,0.961440351474631,0.445027434738954,1.25960961253982,-3.51921922507964,1.40603425873428,0.973192921223665,0.707150707611088,1.11318496634536,-2.11318496634536,1.11318496634536,0.986134626698461,1,0.905185122307521,-1,0.559768399378381,0.987680010912943,1,0.559768399378381,-0.440231600621619,-0.262062082597467,0.608652470126245,0.178169518024152,0.148853158390457,-0.702293683219087,-0.463037617474911,0.0253226364454682,-0.223781551730736,-0.0551104335646659,-1.165331300694,-0.492852869205059,0.00266828188866288,-0.313227306921178,-0.164546042474764,-1.65818416989906,-0.492131129758691,0.021705798493562,-0.310340349135709,-0.23006305993155,-2.15031529965775,0.0406512025384292,1.44930328307615,-0.23006305993155,1.60396776793578,-0.492852869205059
"18","0178a105",3,4.15607832450318,-21.7803916225159,4.42669709897721,0.790313332150469,-0.35309387237017,4.08842363088467,-17.3536945235387,4.46269109177132,0.790029211814123,-0.497069843546587,3.96366781058912,-12.8910034317674,4.53539174535596,0.789956827678255,-0.715171804300496,3.67780584320571,-8.35561168641141,4.62201947543494,0.791644005181664,-0.888427264458471,2.73359221097647,-3.73359221097647,2.73359221097647,0.820095456039799,1,0.992578005480393,-1,0.68477953791681,0.981208247738192,1,0.68477953791681,-0.31522046208319,0.323896847665791,0.986286035465461,0.639117309748981,0.5043381927913,0.00867638558260042,0.166552057814724,0.980039537144445,0.324427730046847,0.391742814465775,0.175228443397324,0.0934576947870018,0.961384178492171,0.105144640963681,0.317171534546081,0.268686138184326,0.0560621714023724,0.927137294533521,-0.0444374525748366,0.26494966191734,0.324748309586698,0.87641724630459,4.15607832450318,0.26494966191734,4.62201947543494,0.0560621714023724
"19","0182aa1c",4,1.24748960035588,-7.2374480017794,1.4166982989249,0.953436004873306,0.153956507154906,1.20518742571363,-5.8207497028545,1.3853516926982,0.955743550602773,0.27934293206171,1.1451326700521,-4.43539801015631,1.31867070272396,0.958675521135705,0.479385901984422,1.05836365371617,-3.11672730743234,1.17519704588081,0.962597484569978,0.76633321567073,0.941530261551537,-1.94153026155154,0.941530261551537,0.971159901592144,1,0.836868971963273,-1,0.813065050336934,0.985179093847042,1,0.813065050336934,-0.186934949663066,0.54099679120733,0.958914367008516,0.727931740870396,0.677030920772132,0.354061841544265,0.31838787262687,0.74452817205427,0.282713903709476,0.557483238057045,0.672449714171135,0.27897401815136,0.539765481921531,0.164472340282944,0.487855933080624,0.951423732322495,0.267700185754724,0.427469927873249,0.1193770106964,0.443824783615444,1.21912391807722,0.362241677154605,1.24748960035588,0.443824783615444,1.4166982989249,0.267700185754724
"20","0190ff4c",4,1.79885618335574,-9.99428091677872,2.01500792383045,0.843649026450017,-0.0807587023735135,1.74481824823707,-7.97927299294828,2.01397484057983,0.852774500987559,-0.0766263693710574,1.65509938412281,-5.96529815236844,1.97438822030662,0.86989734923042,0.0421334914485927,1.49545496603091,-3.99090993206183,1.74846323693701,0.900336764475925,0.493983458187805,1.24244669512482,-2.24244669512482,1.24244669512482,0.936624562455476,1,0.948416069937023,-1,0.663710744963475,0.958734197923716,1,0.663710744963475,-0.336289255036525,0.239843637839896,0.954602735321884,0.576132892876422,0.451777191401685,-0.096445617196629,0.0612336809698834,0.87431318948193,0.218912979136396,0.321596021257751,-0.0352119362267457,0.00815947720559485,0.694335707483512,0.0596903678435302,0.243236885244712,-0.0270524590211508,-0.00683863053143496,0.481866542206107,-0.000302063104589023,0.193221782089483,-0.0338910895525858,0.316710282199443,1.79885618335574,0.193221782089483,2.01500792383045,-0.00683863053143496
"21","01963e20",4.5,0.937428361299989,-5.68714180649995,1.00033106427535,0.965135299116162,0.685486485123182,0.921702685556149,-4.68681074222459,0.981822790577304,0.9707015167313,0.759519579915379,0.901662650549097,-3.70498795164729,0.954924464943468,0.977372481374224,0.840214556816886,0.875031743351911,-2.75006348670382,0.909041511603867,0.984275035772915,0.931980463496087,0.841021975099954,-1.84102197509995,0.841021975099955,0.98997109465018,1,0.811141168370471,-1,0.762115176730763,0.993106537909886,1,0.762115176730763,-0.237884823269237,0.380727769006854,0.982798826440527,0.618612592276091,0.571421472868809,0.142842945737617,0.160775974665302,0.858647470577119,0.178709003592987,0.434539640134306,0.303618920402919,0.129882072967394,0.676461486736973,0.0860272984992643,0.358375248342578,0.433500993370313,0.119480254398798,0.550566422514693,0.0444200242248798,0.310596249553822,0.552981247769112,0.464673638355913,0.937428361299989,0.310596249553822,1.00033106427535,0.119480254398798
"22","019737b6",3.5,3.60644397699975,-19.0322198849988,3.78764685710619,0.845621205829164,0.0939855994678034,3.56114325697314,-15.2445730278926,3.81250579392422,0.846053483676763,-0.0054501478043143,3.47735574465612,-11.4320672339684,3.84877306850886,0.847816665957036,-0.114251971558218,3.29164708272975,-7.5832941654595,3.88026709752084,0.854838265384585,-0.177240029582177,2.70302706793866,-3.70302706793866,2.70302706793866,0.891356065537608,1,1.2971338983927,-1,0.837106413742626,0.989981877581197,1,0.837106413742626,-0.162893586257374,0.237161468099803,0.985697634280375,0.400055054357177,0.537133940921214,0.0742678818424285,0.179216184098073,0.962379666708219,0.284164486353718,0.417828021980167,0.253484065940502,0.157112593560719,0.925650996525266,0.217853714741656,0.352649164875305,0.410596659501221,0.142683496772673,0.882559573752374,0.160137327589469,0.310656031254779,0.553280156273894,0.839186551327092,3.60644397699975,0.310656031254779,3.88026709752084,0.142683496772673
"23","01992d32",4,1.48509813910771,-8.42549069553857,1.66369895753226,0.920345869055254,0.106995907877245,1.44044793450158,-6.7617917380063,1.6408021384502,0.925936292735641,0.198583184205508,1.37366319985203,-5.1209895995561,1.57886501051051,0.93618444101993,0.384394568024574,1.2710622945228,-3.54212458904559,1.41884705777783,0.954047563119675,0.704430473489925,1.12327753126776,-2.12327753126776,1.12327753126776,0.975065204113738,1,0.970462755777666,-1,0.833879250661865,0.990411078635766,1,0.833879250661865,-0.166120749338135,0.425461985947333,0.990413896667502,0.591582735285468,0.629670618304599,0.259341236609198,0.210032564186548,0.910886284331648,0.160723891763897,0.489791266931915,0.469373800795746,0.172471494218434,0.78524739047213,0.0480406818595576,0.410461323753545,0.64184529501418,0.165079329460295,0.687378161942845,0.0184720228269999,0.361384924894895,0.806924624474475,0.61729833363063,1.48509813910771,0.361384924894895,1.66369895753226,0.165079329460295
"24","01c359fc",3.5,1.10012935066701,-6.50064675333504,1.14431020053207,0.895007302833918,0.77909575067469,1.08908413820074,-5.35633655280297,1.10137370888881,0.902416847964631,0.950841717247714,1.08498761463805,-4.25496284391415,1.06424105795444,0.915672114224298,1.06223967005084,1.09536089297986,-3.19072178595972,1.07455305204231,0.93778391768225,1.0416156818751,1.11616873391741,-2.11616873391741,1.11616873391741,0.967704637319049,1,1.04254430283318,-1,0.75729095298013,0.987924294078779,1,0.75729095298013,-0.24270904701987,0.282775464063909,0.986549048178451,0.525484511083779,0.520033208522019,0.0400664170440386,0.0699538947830105,0.949915405853624,0.0998413725219824,0.370006770609016,0.110020311827049,-0.0210656628785333,0.848163034721737,-0.173217300462649,0.272238662237129,0.0889546489485158,-0.0489881837817088,0.694553521370988,-0.284907384075351,0.207993293033361,0.039966465166807,0.531743478262231,1.11616873391741,0.207993293033361,1.14431020053207,-0.0489881837817088
"25","01d0ba4b",1.5,0.891716541741469,-5.45858270870734,0.94181084071504,0.979300645036262,0.749528505132144,0.879192966998076,-4.5167718679923,0.909605751106237,0.984040253935506,0.878348863567355,0.869055372295356,-3.60716611688607,0.870800328194174,0.987612277857381,0.994765132303546,0.868182894345947,-2.73636578869189,0.842978259457309,0.988768303616512,1.05040926977728,0.893387529234585,-1.89338752923458,0.893387529234585,0.986096095972651,1,0.954393614325495,-1,0.779254506134539,0.971634374590805,1,0.779254506134539,-0.220745493865461,0.25255777945433,0.925845235922197,0.473303273319791,0.515906142794434,0.0318122855888687,0.175706365356227,0.874259327121954,0.319600445123586,0.402506216981699,0.207518650945096,0.163834258906808,0.825600484613101,0.283984125775328,0.342838227462976,0.371352909851904,0.15442068345238,0.786816260474232,0.246329823957615,0.305154718660857,0.525773593304284,0.756398069194575,0.954393614325495,0.305154718660857,0.94181084071504,0.15442068345238
"26","01d602a7",4.5,2.28630919072776,-12.4315459536388,2.50467343088834,0.601366222316898,-0.0918212008029045,2.23171813068762,-9.92687252275046,2.49381287974793,0.601491727930119,-0.0483789962412509,2.14435321433418,-7.43305964300254,2.4739716999447,0.606057114282702,0.011144543168446,1.97954397152892,-4.95908794305784,2.43470907394296,0.628467706393286,0.0896697951719165,1.52437886911488,-2.52437886911488,1.52437886911488,0.771866793564425,1,1.02576583211406,-1,0.900829978635081,0.994241069543579,1,0.900829978635081,-0.0991700213649189,0.237513249217862,0.927653516968347,0.336683270582781,0.569171613926472,0.138343227852944,0.0595651837478375,0.604709403871391,-0.0192128603572685,0.399302803866927,0.197908411600781,0.0479781062918632,0.385956045072842,-0.0539740927251915,0.311471629473161,0.245886517892644,0.0485242738751521,0.268900235978721,-0.0517894223920357,0.258882158353559,0.294410791767796,0.200473551274834,2.28630919072776,0.258882158353559,2.50467343088834,0.0479781062918632
"27","0249a095",5,0.397023711869009,-2.98511855934505,0.466307013281962,0.849128112770309,0.653583492935235,0.379702886515771,-2.51881154606308,0.419239325785191,0.868522754534044,0.841854242922321,0.366524073425964,-2.09957222027789,0.350306369074337,0.895741802215841,1.04865311305488,0.374632925601778,-1.74926585120356,0.263162015939348,0.917600537506085,1.22294181932486,0.486103835264208,-1.48610383526421,0.486103835264208,0.891894279556934,1,1.04424824119926,-1,0.864884835936951,0.981585873522073,1,0.864884835936951,-0.135115164063049,0.365712685952286,0.982021695681986,0.500827850015335,0.615298760944618,0.230597521889236,0.181718631613936,0.922638370201782,0.132839741338636,0.470772051167724,0.412316153503173,0.15148698754123,0.849079423910221,0.0421448091205177,0.390950785261101,0.563803141044403,0.142209016995878,0.78090425984019,0.00503292693911028,0.341202431608056,0.706012158040281,0.721768309064224,1.04424824119926,0.341202431608056,0.864884835936951,0.142209016995878
"28","0262bf61",4.5,3.17637754399156,-16.8818877199578,3.43873374517149,0.77703442477847,-0.311781005899661,3.11078849369657,-13.4431539747863,3.45887097360347,0.77785319138888,-0.392329919627585,2.99476100039428,-9.98428300118283,3.4928077871437,0.780927841628424,-0.49414036024827,2.74573760701956,-6.49147521403913,3.49970608420531,0.79170123010504,-0.507936954371485,1.99176912983382,-2.99176912983382,1.99176912983382,0.847963967890003,1,1.0321728310709,-1,0.786914580156045,0.982317396852173,1,0.786914580156045,-0.213085419843955,0.00995164836642137,0.913000703262014,0.223037068210376,0.398433114261233,-0.203133771477534,-0.198329521869722,0.52525254946674,-0.193525272261911,0.199512235550915,-0.401463293347256,-0.181052214976189,0.171469382935028,-0.141693351581312,0.104371122919139,-0.582515508323445,-0.167395005897277,0.0488736140886594,-0.0870645152656624,0.0500178971558556,-0.749910514220722,0.0112426151353477,3.17637754399156,0.0500178971558556,3.49970608420531,-0.198329521869722
