"","id","score","H_-5","tau_-5","alpha_-5","R2_-5","f_alpha_-5","H_-4","tau_-4","alpha_-4","R2_-4","f_alpha_-4","H_-3","tau_-3","alpha_-3","R2_-3","f_alpha_-3","H_-2","tau_-2","alpha_-2","R2_-2","f_alpha_-2","H_-1","tau_-1","alpha_-1","R2_-1","f_alpha_-1","H_0","tau_0","alpha_0","R2_0","f_alpha_0","H_1","tau_1","alpha_1","R2_1","f_alpha_1","H_2","tau_2","alpha_2","R2_2","f_alpha_2","H_3","tau_3","alpha_3","R2_3","f_alpha_3","H_4","tau_4","alpha_4","R2_4","f_alpha_4","H_5","tau_5","R2_5","Hmax","Hmin","alphamax","alphamin","dH","dalpha","total_words"
"11","00e713bd",4.5,2.02718004664384,-11.1359002332192,2.24353389724674,0.683462116353564,-0.0817692530144711,1.97309158399312,-8.89236633597248,2.24857652366014,0.682530055643808,-0.101939758668088,1.88126327077078,-6.64378981231233,2.24970635365476,0.686209252990375,-0.105329248651933,1.69704172932879,-4.39408345865758,2.13903181176592,0.711794369403979,0.116019835125747,1.25505164689166,-2.25505164689166,1.25505164689166,0.864620742458264,1,0.871741729017677,-1,0.690496811306855,0.990246036437863,1,0.690496811306855,-0.309503188693145,0.370803277270845,0.992038329991966,0.680306465963991,0.53065004428885,0.0613000885777,0.130270315459533,0.97712948540493,0.199240542341365,0.397190134679078,0.191570404037233,-0.0030907616482676,0.934856913495294,-0.200842688982035,0.297119910597241,0.188479642388965,-0.053721404309417,0.854265456032887,-0.403365259626633,0.22695164761591,0.134758238079548,0.742237112669507,2.02718004664384,0.22695164761591,2.24970635365476,-0.053721404309417,1.80022839902793,2.30342775796417,444
"12","00f0737e",2.5,0.895597171502006,-5.47798585751003,0.996753502719748,0.892667769473128,0.494218343911294,0.870308088697571,-4.48123235479028,0.95554898038664,0.913229565027187,0.659036433243726,0.841894458134548,-3.52568337440364,0.89857261804646,0.938554996017605,0.829965520264264,0.813555378178592,-2.62711075635718,0.84296145052445,0.963671521343997,0.941187855308284,0.784149305832734,-1.78414930583273,0.784149305832734,0.981201520868209,1,0.740698694670444,-1,0.669198604229245,0.989223065038345,1,0.669198604229245,-0.330801395770755,0.484467781980945,0.989153181981539,0.8152691777517,0.576833193105095,0.153666386210189,0.316364479184265,0.975560061600688,0.479062572158342,0.490010288464818,0.470030865394455,0.227867939037017,0.943261349960889,0.213572951716595,0.424474701107868,0.697898804431471,0.197957952244469,0.897402344810216,0.0939330045464029,0.379171351335188,0.89585675667594,0.847545330784341,0.895597171502006,0.379171351335188,0.996753502719748,0.197957952244469,0.516425820166818,0.798795550475279,203
"13","00f8e84c",4.5,1.76853028116162,-9.84265140580809,1.8215363265508,0.345413697706615,0.734969773054106,1.75527876981432,-8.02111507925729,1.83370556032367,0.346952364510652,0.686292837962627,1.72913650631121,-6.18740951893363,1.86565536013493,0.350259748126282,0.590443438528848,1.66087707939935,-4.3217541587987,1.89110635571505,0.358796066663925,0.539541447368594,1.43064780308365,-2.43064780308365,1.43064780308365,0.415482762709151,1,1.16266941844956,-1,0.777258969473253,0.956624808211707,1,0.777258969473253,-0.222741030526747,0.220351707636394,0.975056064247009,0.443092738163141,0.498805338554824,-0.00238932289035265,0.00609189079173311,0.931573088490276,0.0145731044738189,0.334567522633793,0.00370256790138046,-0.0417447972418902,0.851258871172245,-0.128936959627051,0.240489442664873,-0.0380422293405097,-0.0464143272846745,0.74158023103189,-0.147615079798188,0.183108688674963,-0.0844565566251843,0.620599750253813,1.76853028116162,0.183108688674963,1.89110635571505,-0.0464143272846745,1.58542159248666,1.93752068299973,460
"14","00fc9a6a",3.5,1.38253255688186,-7.91266278440928,1.5455856170407,0.901754713571779,0.184734699205799,1.34176929184215,-6.36707716736859,1.49247274435956,0.908940726477436,0.397186189930363,1.29153480766968,-4.87460442300903,1.40255893555245,0.921444974974132,0.666927616351693,1.23602274372829,-3.47204548745658,1.29923015352309,0.941280013475337,0.873585180410413,1.1728153339335,-2.1728153339335,1.1728153339335,0.965867283366303,1,1.03549150434929,-1,0.770873157336603,0.983749896441005,1,0.770873157336603,-0.229126842663397,0.314872402528895,0.976652412848497,0.543999245192293,0.542872779932749,0.0857455598654981,0.138067092777978,0.914905568055169,0.190388625690458,0.407937550881159,0.223812652643476,0.0828633199522522,0.78991451633761,0.0247773072132802,0.326668993148932,0.306675972595728,0.0607403038189103,0.638984085643325,-0.0637147573200874,0.273483255282928,0.367416276414639,0.505327145114404,1.38253255688186,0.273483255282928,1.5455856170407,0.0607403038189103,1.10904930159893,1.48484531322179,218
"15","0144e4d5",2.5,3.18221935245268,-16.9110967622634,3.52862467752067,0.664636282954567,-0.732026625339973,3.09561802118568,-13.3824720847427,3.55193030365945,0.662335954234312,-0.825249129895102,2.94351392702775,-9.83054178108326,3.57140090117029,0.660348761738299,-0.883660922427614,2.62957043995648,-6.25914087991297,3.41825796804777,0.664872140996822,-0.577375056182574,1.8408829118652,-2.8408829118652,1.8408829118652,0.748975070125505,1,0.959369576699786,-1,0.697099307177927,0.967776253370578,1,0.697099307177927,-0.302900692822073,0.386114220652782,0.976236280893158,0.689014913474854,0.541606763915354,0.0832135278307087,0.271309170639318,0.967117778962005,0.459404813447928,0.451507566156676,0.354522698470027,0.249614894568095,0.950060698980731,0.394321985234258,0.401034398259531,0.604137593038122,0.252307989727793,0.932362815033651,0.40509436587305,0.371289116553183,0.856445582765915,0.917283787911268,3.18221935245268,0.371289116553183,3.57140090117029,0.249614894568095,2.81093023589949,3.3217860066022,205
"16","014e7ae9",5,1.93678289393984,-10.6839144696992,2.07358407469022,0.947178460399813,0.315994096248115,1.90258259875225,-8.610330395009,2.06669355364075,0.949159518075858,0.343556180446011,1.84787894712275,-6.54363684136825,2.04441273515744,0.953147889542747,0.41039863589592,1.7496120531054,-4.49922410621081,1.95463779184676,0.961353856446947,0.589948522517288,1.54458631436405,-2.54458631436405,1.54458631436405,0.974019046840716,1,1.14281209608458,-1,0.754688832970359,0.982209114366501,1,0.754688832970359,-0.245311167029641,0.385794164346699,0.98752491833273,0.63110533137634,0.570241498658529,0.140482997317058,0.341930970377589,0.978184921561191,0.543378943438119,0.494137989231549,0.482413967694647,0.360614981368533,0.948975992159259,0.599430976410953,0.460757237265795,0.84302894906318,0.377151899455459,0.907699304115608,0.665578648758655,0.444036169703728,1.22018084851864,0.865691745260132,1.93678289393984,0.444036169703728,2.07358407469022,0.341930970377589,1.49274672423612,1.73165310431263,364
"17","015aa732",5,1.51368297363951,-8.56841486819755,1.75696910558508,0.938308702033324,-0.216430659727859,1.45286144065312,-6.81144576261247,1.72959910376079,0.943392798837729,-0.106950652430709,1.36061555295056,-5.08184665885168,1.64201517469653,0.952768367370999,0.155801134762074,1.21991574207757,-3.43983148415514,1.41389687590876,0.966189020515423,0.612037732337623,1.02593460824638,-2.02593460824638,1.02593460824638,0.976776439954165,1,0.80467748118115,-1,0.617355817417517,0.982131464495375,1,0.617355817417517,-0.382644182582483,0.36543652734124,0.983094606624193,0.748080709923723,0.491396172379378,-0.017207655241243,0.233207988735599,0.969319395780429,0.483623632712441,0.405333444498119,0.216000333494356,0.158088145039187,0.93239137516396,0.258264101623205,0.343522119633386,0.374088478533543,0.119756296014036,0.870708363850877,0.104936705522602,0.298768954909516,0.493844774547579,0.794597941162668,1.51368297363951,0.298768954909516,1.75696910558508,0.119756296014036,1.21491401872999,1.63721280957105,369
"18","0178a105",3,5.63096056251606,-29.1548028125803,5.87884838247844,0.80637519690021,-0.2394390998119,5.56898860752547,-23.2759544301019,5.92947436747029,0.806078846922579,-0.441943039779286,5.44882668754386,-17.3464800626316,6.04205003984088,0.805800621051176,-0.779670056891064,5.15221501139535,-11.3044300227907,6.25168513987739,0.805820672939424,-1.19894025696408,4.05274488291331,-5.05274488291331,4.05274488291331,0.813506170538912,1,1.26853724855648,-1,0.815263375534156,0.974166392785863,1,0.815263375534156,-0.184736624465844,0.38200380780086,0.984390598813356,0.566740432266704,0.598633591667508,0.197267183335016,0.229077936159213,0.980149541897731,0.260888688983411,0.475448373164743,0.426345119494229,0.184463004052184,0.96883921651317,0.127043892662321,0.402702030886603,0.610808123546413,0.170611836823982,0.949625107790808,0.0716392237495158,0.356283992074079,0.781419960370395,0.926218191683286,5.63096056251606,0.356283992074079,6.25168513987739,0.170611836823982,5.27467657044198,6.08107330305341,229
"19","0182aa1c",4,1.24066847759338,-7.20334238796692,1.4335512194373,0.944196149472954,0.0355862907804188,1.1924477921324,-5.76979116852962,1.39673732507798,0.951333551228374,0.182841868217704,1.12435128115055,-4.37305384345164,1.31631332665356,0.960417161397051,0.424113863490954,1.02837025839904,-3.05674051679808,1.15745887435956,0.969401845293985,0.741822768078961,0.899281642438519,-1.89928164243852,0.899281642438519,0.975907632371731,1,0.749650352981358,-1,0.612690616607645,0.981875134552815,1,0.612690616607645,-0.387309383392355,0.399307258482431,0.983310631527746,0.786616641874786,0.505998937545038,0.0119978750900753,0.270201029587507,0.969894884400908,0.528404184084939,0.427399634892527,0.282198904677582,0.202013454260079,0.937111854858868,0.323841458102654,0.371053089734415,0.484212358937661,0.168870399246393,0.893025417656068,0.19126923804791,0.330616551636811,0.653082758184054,0.847016006595145,1.24066847759338,0.330616551636811,1.4335512194373,0.168870399246393,0.910051925956573,1.26468082019091,307
"20","0190ff4c",4,1.90389364140114,-10.5194682070057,2.15798147194641,0.863932691718243,-0.27043915272634,1.84037168376483,-8.3614867350593,2.12856864676391,0.869426354891469,-0.152787851996354,1.7443060294318,-6.23291808829539,2.04355199743271,0.882568058005334,0.102262095997256,1.59468304543134,-4.18936609086268,1.8209648307857,0.909123737996125,0.547436429291279,1.36840126007698,-2.36840126007698,1.36840126007698,0.94326048402288,1,1.08000774423969,-1,0.805558930709706,0.963918352946496,1,0.805558930709706,-0.194441069290294,0.420244257645093,0.959907262892991,0.614685326935386,0.612901594177399,0.225803188354799,0.254298196570321,0.879676725662701,0.282793204785843,0.493367128308373,0.480101384925119,0.191092652378904,0.717286057838618,0.0931765722115923,0.417798509326006,0.671194037304023,0.16865789372577,0.549413462165183,0.00343753759905829,0.367970386205959,0.839851931029793,0.423506337558904,1.90389364140114,0.367970386205959,2.15798147194641,0.16865789372577,1.53592325519518,1.98932357822064,233
"21","01963e20",4.5,1.17748652442572,-6.88743262212861,1.24518882299673,0.662881717357269,0.661488507144981,1.16056094978297,-5.64224379913188,1.24441258995957,0.681034868035129,0.664593439293618,1.13261040305744,-4.39783120917232,1.26482643609318,0.716825543674459,0.603351900892785,1.06650238653957,-3.13300477307914,1.22074653905457,0.797398639200383,0.691511694969994,0.912258234024567,-1.91225823402457,0.912258234024567,0.953067006178468,1,0.813879384266987,-1,0.717750271088588,0.98669145168078,1,0.717750271088588,-0.282249728911412,0.283484318627923,0.96500522376543,0.565734047539335,0.500617294858256,0.00123458971651114,0.078551631168833,0.764544783139853,0.155868672621155,0.359928740295115,0.0797862208853442,0.0513975177998827,0.521749357456963,0.0744063325143038,0.282795934671307,0.131183738685227,0.0436843233602437,0.369451773886734,0.0435535547557482,0.234973612409094,0.174868062045471,0.27501445599336,1.17748652442572,0.234973612409094,1.26482643609318,0.0436843233602437,0.942512912016628,1.22114211273293,335
"22","019737b6",3.5,3.93240496876132,-20.6620248438066,4.09135303425262,0.791872051007284,0.205259672543505,3.8926679523885,-16.570671809554,4.14392256993113,0.795037140780779,-0.00501847017050494,3.80891641320762,-12.4267492396229,4.22039570798462,0.800763418265053,-0.234437884330987,3.60317676581913,-8.20635353163825,4.28413675517987,0.814026992129505,-0.361919978721488,2.92221677645838,-3.92221677645838,2.92221677645838,0.866767260217604,1,1.23102298476457,-1,0.856454682667758,0.987010909043516,1,0.856454682667758,-0.143545317332242,0.512606567274257,0.996596370424075,0.656151884606499,0.684530624971008,0.369061249942016,0.282780856688334,0.994538904354801,0.196500463434653,0.55061403554345,0.65184210663035,0.163594597896831,0.987293626441412,-0.161058312939856,0.453859176131795,0.815436704527182,0.117120665417902,0.974026379765041,-0.346954042855572,0.386511473989017,0.932557369945084,0.955185062907377,3.93240496876132,0.386511473989017,4.28413675517987,0.117120665417902,3.54589349477231,4.16701608976197,503
"23","01992d32",4,2.74567263277852,-14.7283631638926,3.01049713179315,0.712723164089451,-0.324122495073167,2.67946650802486,-11.7178660320994,3.02040111353392,0.708509317428589,-0.363738422036247,2.56582163952184,-8.69746491856552,3.02156895635241,0.703324941076789,-0.367241950491714,2.33794798110656,-5.67589596221311,2.92084512039052,0.701985056547914,-0.165794278567923,1.75505084182259,-2.75505084182259,1.75505084182259,0.782012531141584,1,1.05297515995517,-1,0.909147859678724,0.988147890659857,1,0.909147859678724,-0.0908521403212759,0.363924129741496,0.961261556023021,0.454776270062772,0.63653599471011,0.27307198942022,0.159230682047139,0.746951207203412,0.0453893746740568,0.477434223822453,0.432302671467359,0.14406736020976,0.583185744088892,-0.000100590838077563,0.39409250791928,0.576370031677119,0.142442554448864,0.483504490822728,-0.00659981388166453,0.343762517225197,0.718812586125983,0.41567190613708,2.74567263277852,0.343762517225197,3.02156895635241,0.142442554448864,2.40191011555332,2.87912640190355,432
"24","01c359fc",3.5,1.02978163341899,-6.14890816709493,1.03638839708155,0.956432885195804,0.966966181687151,1.02812994250334,-5.11251977001337,1.00920754773066,0.965146497105088,1.07568957909072,1.03443740742757,-4.10331222228271,0.990981052222392,0.974970762893319,1.13036906561553,1.05616558503016,-3.11233117006032,1.01357699390764,0.983146362940636,1.08517718224503,1.09875417615267,-2.09875417615267,1.09875417615267,0.986490473701543,1,1.08882150756618,-1,0.798630456502747,0.983799519063695,1,0.798630456502747,-0.201369543497253,0.14428902030756,0.962678182144141,0.345658563804813,0.471459738405153,-0.0570805231896933,-0.092398525084707,0.907042092427163,-0.127716526979721,0.283506983908533,-0.1494790482744,-0.162784796882232,0.757743557377697,-0.338875342372295,0.171934038710842,-0.312263845156632,-0.184917302980651,0.48379423577609,-0.427405366765971,0.100563770372543,-0.497181148137283,0.211492599299692,1.09875417615267,0.100563770372543,1.09875417615267,-0.184917302980651,0.998190405780129,1.28367147913332,370
"25","01d0ba4b",1.5,1.23718522938047,-7.18592614690236,1.38118015586907,0.923208153426969,0.280025367557027,1.20118649775832,-5.8047459910333,1.35256746641192,0.933935068904977,0.394476125385616,1.15072617487379,-4.45217852462138,1.2840286221246,0.946904274635663,0.600092658247565,1.08407495124839,-3.16814990249677,1.16151410120936,0.961102940966319,0.845121700078043,1.00663580128741,-2.00663580128741,1.00663580128741,0.974601454366519,1,0.918369799310321,-1,0.718957446288096,0.979984573473256,1,0.718957446288096,-0.281042553711904,0.101259733469347,0.873713552035743,0.38230228718125,0.410108589878722,-0.179782820242557,-0.175087314492205,0.432906089575659,-0.170391808741853,0.215043288421746,-0.354870134734762,-0.191961629100305,0.128969376434872,-0.221014752566154,0.113292059041233,-0.546831763835067,-0.181739824688362,0.0353366199039546,-0.180127534918383,0.0542856822953141,-0.72857158852343,0.00794593142165955,1.23718522938047,0.0542856822953141,1.38118015586907,-0.191961629100305,1.18289954708516,1.57314178496937,181
"26","01d602a7",4.5,1.04883383190976,-6.24416915954882,1.12943299186375,0.969741196076877,0.597004200230097,1.02868404192127,-5.11473616768508,1.09448699088475,0.974857526609475,0.73678820414606,1.00674972560011,-4.02024917680032,1.0430884868704,0.980568759708478,0.890983716189118,0.988580344964961,-2.97716068992992,0.984269551794214,0.985334150500479,1.00862158634149,0.992891138135708,-1.99289113813571,0.992891138135708,0.987500779789591,1,1.07146991372264,-1,0.928841728409511,0.989391605013474,1,0.928841728409511,-0.0711582715904889,0.172758284485967,0.996552132942288,0.243916556076456,0.550800006447739,0.101600012895478,0.0510102341215162,0.984637099099446,0.000420455347554416,0.384203415672331,0.152610247016994,0.0483535509041479,0.963364676798866,-0.00754959430455027,0.300240949480286,0.200963797921142,0.0486488731699026,0.939029744388271,-0.00636830524153154,0.249922534218209,0.249612671091045,0.913641597233261,1.07146991372264,0.249922534218209,1.12943299186375,0.0483535509041479,0.821547379504435,1.0810794409596,379
"27","0249a095",5,1.02969482905675,-6.14847414528377,1.09269191929931,0.286540660997155,0.685014548787234,1.01394555649612,-5.05578222598447,1.065057722006,0.284031506085571,0.795551337960473,0.996908167992823,-3.99072450397847,1.03466469457636,0.285227850419024,0.886730420249375,0.978029904701052,-2.9560598094021,0.986922527485649,0.2987223440497,0.982214754430806,0.969137281916455,-1.96913728191645,0.969137281916455,0.389789115897051,1,1.15760499506023,-1,0.944921923263302,0.964720026529366,1,0.944921923263302,-0.0550780767366976,0.551843678090521,0.962949601473496,0.606921754827218,0.748382800676912,0.496765601353823,0.391751818484719,0.878637657343337,0.286738035615616,0.629505806612847,0.888517419838542,0.354673247589163,0.790805738689384,0.175502322928948,0.560797666856926,1.24319066742771,0.342538951995646,0.724441838538217,0.126965140554877,0.51714592388467,1.58572961942335,0.675797229640004,1.15760499506023,0.51714592388467,1.09269191929931,0.342538951995646,0.64045907117556,0.750152967303662,500
